shervinsahba/polybar-vpn-controller,https://github.com/shervinsahba/polybar-vpn-controller,Polybar module for VPN control. Set up for Mullvad VPN but modifiable for others.,29,2021/8/28 23:22
wanelo-chef/openswan,https://github.com/wanelo-chef/openswan,"Chef receipe to setup L2TP over IPSec VPN, or IPSec tunneling site-to-site VPN using openswan.",17,2015/6/12 8:50
albertodonato/sshoot,https://github.com/albertodonato/sshoot,Manage sshuttle VPN sessions,60,2020/12/19 4:11
alectrocute/wg-api,https://github.com/alectrocute/wg-api,creates an HTTP endpoint for a Wireguard® VPN server,57,2021/1/23 22:52
axot/isstp,https://github.com/axot/isstp,a SSTP Client for Mac OSX,40,2021/10/26 19:46
modouwifi/app-ss-vpn,https://github.com/modouwifi/app-ss-vpn,可运行在路由器上的ShadowSocks客户端,19,2014/11/20 17:14
vyos/vyatta-op-vpn,https://github.com/vyos/vyatta-op-vpn,Vyatta VPN operations mechanism,4,2021/5/28 22:38
raoenhui/awsSetup,https://github.com/raoenhui/awsSetup,用亚马逊云AWS搭建免费VPN服务,123,2019/6/12 10:14
mysqto/ShadowVPN,https://github.com/mysqto/ShadowVPN,This is a backup of the unmodified version of ShadowVPN,10,2016/1/3 1:20
leapcode/bitmask-vpn,https://github.com/leapcode/bitmask-vpn,"A white-label, brandable VPN Desktop Application by LEAP",29,2022/2/2 19:44
awsdocs/aws-site-to-site-vpn-user-guide,https://github.com/awsdocs/aws-site-to-site-vpn-user-guide,The open source version of the AWS Site-to-Site VPN User Guide.,11,2022/2/22 7:05
neilalexander/sigmavpn,https://github.com/neilalexander/sigmavpn,"Light-weight, secure and modular VPN solution which makes use of NaCl encryption (also available for Android using jnacl in ""sigmavpn-android"")",524,2015/8/9 20:55
angt/glorytun,https://github.com/angt/glorytun,Multipath UDP tunnel,532,2022/2/2 16:30
shijingjing1221/vpn,https://github.com/shijingjing1221/vpn,,2,2016/3/1 11:34
nickadam/ordig,https://github.com/nickadam/ordig,Automatic WireGuard VPN for Windows,28,2022/1/30 0:58
zzzkeil/Wireguard-DNScrypt-VPN-Server,https://github.com/zzzkeil/Wireguard-DNScrypt-VPN-Server,"Fast setup wireguard server script, with dnscrypt and adblocking, maleware blocking, more blocking if you need. Use case eg. always on vpn and adblocking on ios or android, and be more secured in unknown networks.",36,2022/1/24 13:54
greensea/seavpn,https://github.com/greensea/seavpn,VPN 自动贩卖系统,20,2015/8/30 10:13
wangzhenjjcn/ssr-address-free,https://github.com/wangzhenjjcn/ssr-address-free,Free VPN Free SS and ShadowsocksR All Platform,55,2019/8/28 14:35
saucecontrol/VpnDialerPlus,https://github.com/saucecontrol/VpnDialerPlus,Split-tunnel VPN management utility for Windows,11,2021/9/1 7:14
saaiful/PPTP-VPN,https://github.com/saaiful/PPTP-VPN,PPTP VPN Installer Script,11,2017/8/20 22:34
gamehacker/udptun,https://github.com/gamehacker/udptun,Stable UDP Tunnel VPN Solution,4,2015/6/2 20:52
ZSCDumin/AndroidDevelopmentSummary,https://github.com/ZSCDumin/AndroidDevelopmentSummary,安卓开发总结——附带VPN翻墙,153,2021/8/20 22:06
flosell/diy-vpn,https://github.com/flosell/diy-vpn,Create your own OpenVPN instance hosted on DigitalOcean or Rackspace,20,2015/7/19 4:39
JamesClonk/easy-vpn,https://github.com/JamesClonk/easy-vpn,💣 commandline tool to spin up a VPN server on a cloud VPS that self-destructs after reaching a timelimit,27,2015/1/26 18:40
MarkTiedemann/cisco-vpn,https://github.com/MarkTiedemann/cisco-vpn,Wrapper around the Cisco AnyConnect VPN client.,12,2018/9/20 2:43
mirrorgdit/Chrome-SetupVPN-Lifetime-FreeVPN-3.7.0,https://github.com/mirrorgdit/Chrome-SetupVPN-Lifetime-FreeVPN-3.7.0,SetupVPN-Lifetime-FreeVPN-3.7.0,17,2019/11/4 21:02
nizwar/nizvpn,https://github.com/nizwar/nizvpn,Flutter Android VPN based on OpenVPN Library.,21,2020/10/9 1:32
eventure/hide.client.linux,https://github.com/eventure/hide.client.linux,Hide.me CLI VPN client for Linux,30,2021/7/23 20:44
richardhicks/aovpn,https://github.com/richardhicks/aovpn,PowerShell scripts and sample ProfileXML files for configuring Windows 10 Always On VPN,91,2022/2/20 1:04
dagrha/pypia,https://github.com/dagrha/pypia,Configuration of Private Internet Access VPN routes for Linux,78,2020/12/3 13:53
mysummergit/GMSSL-VPN,https://github.com/mysummergit/GMSSL-VPN,vpn develop,12,2019/10/27 23:36
GunGameOG/Discord-VPN-DDoS-Attack-Alerts,https://github.com/GunGameOG/Discord-VPN-DDoS-Attack-Alerts,Discord VPN DDoS Attack Alerts,13,2022/2/7 4:40
armindocachada/OpenVPN-Docker-GoogleAuth,https://github.com/armindocachada/OpenVPN-Docker-GoogleAuth,OpenVPN setup with a web admin and with Google Authentication Enabled,13,2021/1/29 2:13
masipcat/wireguard-go-docker,https://github.com/masipcat/wireguard-go-docker,Wireguard docker image,97,2022/2/4 6:36
VoidSec/WebRTC-Leak,https://github.com/VoidSec/WebRTC-Leak,Check if your VPN leaks your IP address via the WebRTC technology,151,2018/3/30 19:15
caioviel/CastFlow,https://github.com/caioviel/CastFlow,Multicast over VPN with OpenFlow.,6,2011/11/23 19:30
artemkin/cisco-password-decoder,https://github.com/artemkin/cisco-password-decoder,Decoder for password encoding of Cisco VPN client,66,2015/9/25 16:41
rupertbg/aws-wireguard-linux,https://github.com/rupertbg/aws-wireguard-linux,WireGuard VPN implemented on Amazon Linux 2 with Load Balancing,85,2019/12/23 5:47
oicu/vpn-over-ssh,https://github.com/oicu/vpn-over-ssh,"Poor mans VPN over SSH, script which can help to setup VPN based on OpenSSH version 4.3+, creates a ssh tunnel to connect two networks, require root, works with Linux.",30,2015/1/27 16:23
ethack/docker-vpn,https://github.com/ethack/docker-vpn,Conveniently connect to Cisco AnyConnect or OpenVPN endpoints using a docker container,24,2021/12/30 4:05
andresriancho/vpc-vpn-pivot,https://github.com/andresriancho/vpc-vpn-pivot,Pivot into private VPC networks using a VPN connection,32,2019/10/8 8:03
scola/ToyVPN,https://github.com/scola/ToyVPN,a simple vpn forked from android sdk and xiaoxia.org/2012/02/21/udpip-vpn,11,2014/12/20 20:30
IETF-OPSAWG-WG/lxnm,https://github.com/IETF-OPSAWG-WG/lxnm,L3 VPN Yang Model,8,2022/2/18 21:43
ICKelin/cframe,https://github.com/ICKelin/cframe,mesh vpn，支持IDC，VPC混合组网,69,2021/10/23 11:27
X4BNet/lists_vpn,https://github.com/X4BNet/lists_vpn,Lists of VPN providers (atomatically updated),16,2022/2/24 16:51
hackedd/f5vpn-login,https://github.com/hackedd/f5vpn-login,F5 VPN Command-line client,21,2012/10/13 23:35
sapran/tor-vpn,https://github.com/sapran/tor-vpn,Shell script that sets up a Tor/VPN server in the cloud.,16,2017/5/17 0:30
Torxed/OpenVPN_easyinstall,https://github.com/Torxed/OpenVPN_easyinstall,Python based OpenVPN 2.X installer & configurator,8,2020/3/2 6:20
khanhtran94/cloudflare-vpn-for-desktop,https://github.com/khanhtran94/cloudflare-vpn-for-desktop,This repository is to help you to get Cloudflare VPN WARP+ 1.1.1.1 on your Desktop,0,2020/2/6 2:27
ForgotFun/n2n,https://github.com/ForgotFun/n2n,N2N 一款全新架构的P2P VPN,26,2015/8/2 17:52
softasap/sa-vpn-softether,https://github.com/softasap/sa-vpn-softether,"Softether installation for ubuntu, redhat, centos, fedora",12,2021/6/2 9:34
singun-lxd/OpenVpnClient,https://github.com/singun-lxd/OpenVpnClient,Open Vpn Client,8,2017/3/5 16:39
ptoomey3/Cisco-Group-Password-Decrypter,https://github.com/ptoomey3/Cisco-Group-Password-Decrypter,Decrypts Cisco VPN Group Passwords,16,2012/1/21 0:07
mjtechguy/wireguard-site-to-site,https://github.com/mjtechguy/wireguard-site-to-site,Wireguard site-to-site (network-to-network) VPN Configuration examples,105,2020/2/19 4:50
futurice/vpn-management-server,https://github.com/futurice/vpn-management-server,Server for managing OpenVPN certificates,15,2014/8/18 16:43
tehmantra/android-vpn,https://github.com/tehmantra/android-vpn,SSTP VPN client for Android,11,2020/7/27 18:08
LaKabane/tNETacle,https://github.com/LaKabane/tNETacle,Decentralized VPN,20,2013/4/19 6:36
oicu/wireguard-vpn-scripts-lite,https://github.com/oicu/wireguard-vpn-scripts-lite,wireguard vpn user management script. subspace太难用，部署还麻烦，还不如用shell撸一套脚本,16,2020/8/8 15:49
pomerium/pomerium,https://github.com/pomerium/pomerium,Pomerium is an identity-aware access proxy.,3k,2022/2/24 1:08
sglfree/freesky,https://github.com/sglfree/freesky,自由门最新7.97版 无界21.32正式版 自由门VPN 自由门 自由门使用教程 无界 无界浏览 无界VPN 翻墙软件 翻墙软件下载 翻墙软件教程 Mac翻墙软件 --自由天空,1.4k,2021/8/30 13:55
andyliu/xiao3vpn,https://github.com/andyliu/xiao3vpn,一个基于Free Radius简单的VPN销售管理平台,1,2012/10/19 15:51
imjdl/CVE-2019-11510-poc,https://github.com/imjdl/CVE-2019-11510-poc,Pulse Secure SSL VPN pre-auth file reading,54,2019/8/27 3:33
pritunl/pritunl.github.io,https://github.com/pritunl/pritunl.github.io,Enterprise VPN server homepage,8,2022/2/8 23:58
ALIILAPRO/warp-plus-cloudflare,https://github.com/ALIILAPRO/warp-plus-cloudflare,Script for getting unlimited GB on Warp+ ( https://1.1.1.1/ ),862,2022/2/19 0:37
zengfanyu/VpnDemo,https://github.com/zengfanyu/VpnDemo,A demo to learn TCP/IP and android.net.VpnService,6,2017/11/27 16:20
0x00pf/0x00sec_code,https://github.com/0x00pf/0x00sec_code,Code for my 0x00sec.org posts,223,2020/9/12 18:44
ViRb3/cloudflare-warp-wireguard-client,https://github.com/ViRb3/cloudflare-warp-wireguard-client,Generate WireGuard profile from Cloudflare Warp account,116,2020/4/14 7:40
Drewsif/OpenVPN-Config-Generator,https://github.com/Drewsif/OpenVPN-Config-Generator,,14,2017/1/11 8:02
Moxacist/vpn_extension_demo,https://github.com/Moxacist/vpn_extension_demo,,24,2018/5/14 11:30
Nyr/wireguard-install,https://github.com/Nyr/wireguard-install,"WireGuard road warrior installer for Ubuntu, Debian, AlmaLinux, Rocky Linux, CentOS and Fedora",1.4k,2022/1/30 17:40
kdada/tinyvpn,https://github.com/kdada/tinyvpn,A lightweight vpn besed on kcp,16,2017/5/7 21:37
vlaci/openconnect-sso,https://github.com/vlaci/openconnect-sso,Wrapper script for OpenConnect supporting Azure AD (SAMLv2) authentication to Cisco SSL-VPNs,113,2022/1/19 0:00
anasbousselham/fortiscan,https://github.com/anasbousselham/fortiscan,A high performance FortiGate SSL-VPN vulnerability scanning and exploitation tool.,136,2021/3/12 0:19
SadeghHayeri/GreenTunnel,https://github.com/SadeghHayeri/GreenTunnel,GreenTunnel is an anti-censorship utility designed to bypass the DPI system that is put in place by various ISPs to block access to certain websites.,2.6k,2022/2/12 4:28
jacycode/MacFreeVPN,https://github.com/jacycode/MacFreeVPN,OpenVPN服务器安装包，Windows、Mac、Android、iOS客户端；Shadowsocks。,13,2019/6/18 17:46
KatekovAnton/iOS-OpenVPN-Sample,https://github.com/KatekovAnton/iOS-OpenVPN-Sample,OpenVPN/liblzo/openssl combined into a single XCode project that can be built for ios,21,2015/11/10 22:33
CTechDidik/CtechDidikAutoScriptVPN,https://github.com/CTechDidik/CtechDidikAutoScriptVPN,Ctech Didik Auto Script VPN 👨🏻‍💻Youtube: Ctech Didik,14,2021/10/21 9:34
zhuchunmao/vpnServer,https://github.com/zhuchunmao/vpnServer,Centos7 vpn server install script,3,2019/12/25 11:38
duyuanch/shell,https://github.com/duyuanch/shell,All useful linux shell scripts,178,2021/12/19 14:49
blokadaorg/blokada,https://github.com/blokadaorg/blokada,The official repo for Blokada for Android and iOS.,2.5k,2022/2/18 19:10
Rootkitsmm-zz/OpenVpn-Pool-Overflow,https://github.com/Rootkitsmm-zz/OpenVpn-Pool-Overflow,Pool Overflow in OpenVpn NDIS TAP Driver,17,2015/11/3 23:00
fuh/vpn_for_centos7,https://github.com/fuh/vpn_for_centos7,This is a ocserv/l2tp vpn installation for centos7,9,2015/3/5 8:47
eduvpn/android,https://github.com/eduvpn/android,Android eduVPN application,79,2021/12/8 3:34
liang88127/-VPN,https://github.com/liang88127/-VPN,"Free VPN 鱼跃是一款chrome浏览器插件，专业为翻墙而生，操作简便，10秒装好，一键轻松翻墙，无需任何麻烦设置，稳定秒开Youtube、Facebook、Twitter,Google,instagram等海量国外网站，youtube视频播放速度最高可达10000+kbps，且是在最高清1080P的画质下，是广大科学上网爱好者的不二之选！鱼跃，真正的互联网，只需一跃！ 鱼跃官网址：http://yuyuecj.cc 鱼跃插件百度云盘下载地址：http://pan.baidu.com/s/1qY933Da 鱼跃目前新品上线，注册立送VIP！还有限时活动火热进行中：还有用户邀请好友注册双方立得24小时，好友充值双方立得50天VIP，而且邀请不设上限，可以说你可以不断邀请好友当成一个…",18,2017/3/10 20:24
webdao/v2ray,https://github.com/webdao/v2ray,V2ray看新闻，自动抓取可用节点，以V2ray的机制上网看新闻,45,2022/2/24 16:35
2dust/v2rayNG,https://github.com/2dust/v2rayNG,https://1.2345345.xyz/ads.html,13.5k,2022/2/23 20:38
spucman/terraform-aws-client-vpn,https://github.com/spucman/terraform-aws-client-vpn,,9,2021/9/4 1:11
linuxmint/pia-manager,https://github.com/linuxmint/pia-manager,A VPN configuration tool for PIA,28,2019/2/28 1:05
stve/alfred-vpn,https://github.com/stve/alfred-vpn,Alfred 3 workflow to connect/disconnect from VPNs,22,2021/1/25 22:32
yuezk/GlobalProtect-openconnect,https://github.com/yuezk/GlobalProtect-openconnect,"A GlobalProtect VPN client (GUI) for Linux, based on OpenConnect and built with Qt5, supports SAML auth mode.",378,2021/12/20 22:20
avsm/signpost,https://github.com/avsm/signpost,Infrastructure for personal VPNs,21,2012/2/29 3:17
samvrlewis/meshboi,https://github.com/samvrlewis/meshboi,meshboi is a mesh VPN tool created for the purposes of learning and fun,103,2021/7/7 19:13
v2fly/v2ray-core,https://github.com/v2fly/v2ray-core,A platform for building proxies to bypass network restrictions.,14.6k,2022/2/23 1:02
zhangke5959/strongswan,https://github.com/zhangke5959/strongswan,"支持国密sm1,sm2,sm3,sm4算法的ipsec vpn。",51,2019/8/7 14:18
AHosseinRnj/SimpleVPN,https://github.com/AHosseinRnj/SimpleVPN,Simple PPTP & L2TP Protocol VPN Client written in C# using DOTras,14,2021/4/13 23:16
rfadams/docker-l2tpipsec-vpn,https://github.com/rfadams/docker-l2tpipsec-vpn,WIP: Setup a L2TP / IPSec VPN server using Docker,39,2014/4/11 21:56
yehuijifeng/VPNDemo,https://github.com/yehuijifeng/VPNDemo,android VPN demo,8,2016/10/13 14:56
mozilla-it/openvpn-netfilter,https://github.com/mozilla-it/openvpn-netfilter,Per VPN user network ACLs using Netfilter,20,2021/12/15 5:26
li983321683/vpnfast.github.io,https://github.com/li983321683/vpnfast.github.io,几个目前在中国还能用的VPN推荐，稳定好用的付费翻墙软件推荐，以及介绍自己搭建SSR和V2ray的方法(The best working VPN for China),5,2019/11/18 14:18
vysecurity/autovpn,https://github.com/vysecurity/autovpn,Easily connect to a VPN in a country of your choice,5,2017/1/22 20:47
nolar/vpn-in-docker-compose,https://github.com/nolar/vpn-in-docker-compose,Running VPN with a network lock in Docker Compose,24,2022/1/31 4:48
ttlequals0/autovpn,https://github.com/ttlequals0/autovpn,Create On Demand Disposable OpenVPN Endpoints on AWS.,2k,2020/4/5 6:24
8tiqa/vpn-security-analysis,https://github.com/8tiqa/vpn-security-analysis,"Investigation of the core VPN technologies | Penetration testing of an IPsec-VPN (using Ike-scan and psk-crack) | MitM Attack on PPTP-VPN (using ARPspoof, chap2asleap, CUPP2 and ASLEAP) | In-depth research of IPv6 Leakage and DNS Hijacking i",13,2016/5/16 3:28
pieterlange/kube-openvpn,https://github.com/pieterlange/kube-openvpn,🔐 Kubernetes native OpenVPN,363,2020/12/26 9:19
ps100000/Blokada-VPN4Linux,https://github.com/ps100000/Blokada-VPN4Linux,Unofficial Linux client for the Blokada-VPN-service,9,2021/8/28 4:21
JevonQ/VPN-client,https://github.com/JevonQ/VPN-client,source code of a vpn client which is implemented by c++ plus qt,10,2014/11/26 19:43
TriJetScud/vyos-agile-vpn,https://github.com/TriJetScud/vyos-agile-vpn,This is the source package for enabling an EdgeOS/VyOS router to host IKEv2 (Agile) Remote Access VPNs.,17,2018/7/27 15:28
pia-foss/android,https://github.com/pia-foss/android,Private Internet Access - Android VPN Client,16,2021/5/27 2:24
jvolkman/vpnc,https://github.com/jvolkman/vpnc,The Cisco VPN client with some modifications,11,2011/12/1 13:10
xutianyi1999/fubuki,https://github.com/xutianyi1999/fubuki,Simple VPN implemented using rust,50,2022/2/5 13:40
mirimir/vpnchains,https://github.com/mirimir/vpnchains,dynamic nested VPN chains in Linux,25,2019/11/30 14:50
aturl/awesome-anti-gfw,https://github.com/aturl/awesome-anti-gfw,突破网络审查和封锁的开源工具清单。,228,2020/4/2 16:44
sentinel-official/dvpn-node,https://github.com/sentinel-official/dvpn-node,The official Sentinel dVPN node,59,2021/11/30 20:55
CoderJ/vpn,https://github.com/CoderJ/vpn,one key to setup pptp and l2tp vpn,5,2019/2/25 16:59
gjbae1212/grpc-vpn,https://github.com/gjbae1212/grpc-vpn,"🍄 VPN supporting authentication such as Google OpenID Connect or AWS IAM ..., over GRPC.",46,2020/6/6 11:40
blackdotsh/getIPIntel,https://github.com/blackdotsh/getIPIntel,"IP Intelligence is a free Proxy VPN TOR and Bad IP detection tool to prevent Fraud, stolen content, and malicious users. Block proxies, VPN connections, web host IPs, TOR IPs, and compromised systems with a simple API. GeoIP lookup available.",192,2021/12/19 19:50
Hackplayers/4nonimizer,https://github.com/Hackplayers/4nonimizer,"A bash script for anonymizing the public IP used to browsing Internet, managing the connection to TOR network and to different VPNs providers (OpenVPN)",499,2022/2/9 19:41
tao2581/flexgw,https://github.com/tao2581/flexgw,Flex GateWay 本程序提供了VPN、SNAT、IPSec VPN 基础服务。,5,2017/3/30 17:46
r00tpgp/http-pulse_ssl_vpn.nse,https://github.com/r00tpgp/http-pulse_ssl_vpn.nse,Nmap NSE script to detect Pulse Secure SSL VPN file disclosure CVE-2019-11510,18,2019/8/27 15:03
Git-KevinChuang/Potatso-swift5,https://github.com/Git-KevinChuang/Potatso-swift5,Potatso compiled with swift5 xcode 10.2.1 mojave 10.14.5,120,2019/12/24 10:51
txthinking/brook,https://github.com/txthinking/brook,Brook is a cross-platform strong encryption and not detectable proxy. Zero-Configuration. Brook 是一个跨平台的强加密无特征的代理软件. 零配置.,12.8k,2022/2/24 10:10
IAmStoxe/wirehole,https://github.com/IAmStoxe/wirehole,"WireHole is a combination of WireGuard, Pi-hole, and Unbound in a docker-compose project with the intent of enabling users to quickly and easily create a personally managed full or split-tunnel WireGuard VPN with ad blocking capabilities thanks to Pi-hole, and DNS caching, additional privacy options, and upstream providers via Unbound.",2.2k,2022/1/28 16:58
kimipanda/VPN,https://github.com/kimipanda/VPN,C# VPN,5,2016/4/15 14:45
trustingod3000/free-vpn-apk-app,https://github.com/trustingod3000/free-vpn-apk-app,科学上网 免费 VPN 翻墙 安卓 梯子,28,2020/4/25 2:29
notasausage/pi-hole-unbound-wireguard,https://github.com/notasausage/pi-hole-unbound-wireguard,"Turning your Raspberry Pi into an ad-blocking VPN with built-in DNS resolution using Pi-Hole, Unbound & WireGuard.",368,2020/10/17 20:43
yvesf/andiodine,https://github.com/yvesf/andiodine,Android VPN over DNS (no root required). Repo moved to gitlab,124,2018/6/15 5:05
vube/mac-split-tunnel-vpn,https://github.com/vube/mac-split-tunnel-vpn,Simple app to make it easy to set up and maintain Split Tunneling over VPN on Mac OS X.,45,2020/7/5 22:12
alexsilva/openvpn-admin,https://github.com/alexsilva/openvpn-admin,Web interface written in python/django to manage vpn connections.,35,2020/7/3 0:34
docksal/service-juniper-vpn,https://github.com/docksal/service-juniper-vpn,Juniper / Pulse Secure VPN client packaged as a Docker image,18,2021/2/25 4:17
chncho/fan_qiang,https://github.com/chncho/fan_qiang,白嫖人士在翻墙/免费翻墙/科学上网/VPN/SS/SSR/v2Ray,62,2021/2/22 16:00
ermaozi/get_subscribe,https://github.com/ermaozi/get_subscribe,✈️ 免费机场 / 免费VPN -> 自动获取免 clash/v2ray/trojan/sr/ssr 订阅链接，间隔12小时持续更新 | 科学上网 | 翻墙,1.1k,2022/2/24 9:12
alphaSeclab/awesome-network-stuff,https://github.com/alphaSeclab/awesome-network-stuff,"Resources about network security, including: Proxy/GFW/ReverseProxy/Tunnel/VPN/Tor/I2P, and MiTM/PortKnocking/NetworkSniff/NetworkAnalysis/etc。More than 1700 open source tools for now. Post incoming.",679,2019/12/30 17:39
bblackham/ipsec-vpn-script,https://github.com/bblackham/ipsec-vpn-script,Script for quickly bringing up an IPSec/L2TP VPN,19,2012/8/27 20:13
muizzu/OpenVPN-Android,https://github.com/muizzu/OpenVPN-Android,OpenVPN library for android,19,2019/9/2 15:05
fishdivetechnology/StormVPN,https://github.com/fishdivetechnology/StormVPN,StormVPN 是基于socket5（ss)，https协议 覆盖各地终端的 加密通信 手段,16,2019/9/30 10:44
AhmadShamli/SoftEther-Installer,https://github.com/AhmadShamli/SoftEther-Installer,Script to install SoftEther VPN,11,2017/3/3 10:01
paulstancer/VPNCredentialsHelper,https://github.com/paulstancer/VPNCredentialsHelper,This repository contains the code used to build the Powershell helper module: VPNCredentialsHelper that can be used to set the username and password of a VPN connection without having to manually enter them through the prompt.,10,2017/8/29 20:18
johanneszab/vpn-auto-reconnect.sh,https://github.com/johanneszab/vpn-auto-reconnect.sh,A simple bash script for autoreconnect to OpenVPN via NetworkManager command-line (nmcli).,18,2019/9/11 1:30
conorsch/ansible-digitalocean-vpn,https://github.com/conorsch/ansible-digitalocean-vpn,A set of ansible playbooks to create an OpenVPN server at DigitalOcean,17,2016/2/25 9:21
jiujiubad/heroku-vpn,https://github.com/jiujiubad/heroku-vpn,弃用，请查看 shadowsocks-over-websocket 项目：https://github.com/jiujiubad/shadowsocks-over-websocket,3,2019/4/25 15:54
3ammor/Video-Pixel-Networks,https://github.com/3ammor/Video-Pixel-Networks,Video Pixel Networks in Tensorflow,56,2018/4/21 16:08
samuelhbne/vpn-launchpad,https://github.com/samuelhbne/vpn-launchpad,"Build VPN server on AWS EC2 with QR code support. Build SOCKS/HTTP/DNS proxy locally. Support Ubuntu, OSX and Debian variants like Raspbian.",38,2021/8/2 9:52
rahra/onioncat,https://github.com/rahra/onioncat,"Official repository of OnionCat, the VPN adapter for Tor and I2P.",150,2021/8/12 4:05
barbayrak/VPNManager,https://github.com/barbayrak/VPNManager,iOS Cocoa Framework for VPN Connection Wrapper,13,2019/4/10 5:37
feitujiasu123/vpn-,https://github.com/feitujiasu123/vpn-,可以手机电脑多端使用的vpn客户端，便捷下载安装，一键加速连接！,8,2019/11/22 10:32
mrahmadt/SmartGW,https://github.com/mrahmadt/SmartGW,Domain based VPN Gateway/Proxy for all devices,43,2020/8/13 16:29
davesayers2014/OpenVPN,https://github.com/davesayers2014/OpenVPN,,6,2021/12/30 23:26
Kr328/Riru-VpnHide,https://github.com/Kr328/Riru-VpnHide,A module of Riru. Hide VPN from ConnectivityManager,7,2018/12/8 9:37
MuJJus/n2n,https://github.com/MuJJus/n2n,N2N V2 VPN BACKUP,4,2016/8/20 20:27
MillerRabins/FreeVpnV2ray,https://github.com/MillerRabins/FreeVpnV2ray,免费VPS-Heroku搭建免费V2ray科学上网,6,2021/5/9 21:24
wJsJwr/ShadowVpnSharp,https://github.com/wJsJwr/ShadowVpnSharp,A GUI makes shadow-vpn sharp,4,2017/6/18 19:47
tsari/vpn-proxy,https://github.com/tsari/vpn-proxy,Docker container with squid proxy and openvpn client,14,2018/3/25 23:05
ZGQ-inc/overthefirewall,https://github.com/ZGQ-inc/overthefirewall,★覆盖全平台★完全免费★节点订阅★机场推荐★破解VPN软件分享★,740,2022/2/23 22:26
radicallyopensecurity/netaidkit-legacy,https://github.com/radicallyopensecurity/netaidkit-legacy,Standalone VPN/Tor WiFi router for journalists and activists,47,2016/3/3 23:44
ritazh/l2tpvpn-docker-pi,https://github.com/ritazh/l2tpvpn-docker-pi,L2TP/IPsec VPN Server with Raspberry Pi and Docker,53,2020/10/30 7:09
ohpe/socks-my-vpn,https://github.com/ohpe/socks-my-vpn,OpenVPN-client + SOCKS server in a Docker container,24,2018/10/23 22:30
ChrisAntaki/disable-webrtc-firefox,https://github.com/ChrisAntaki/disable-webrtc-firefox,"🔒 WebRTC leaks your actual IP addresses from behind your VPN, by default.",117,2022/2/20 6:00
Juliocj7/VpnTorCj7,https://github.com/Juliocj7/VpnTorCj7,Anonimiza tus procesos en termux... By: ⸸𝕵𝖚𝖑𝖎𝖔𖤐𝖈𝖏7⸸,11,2021/10/17 12:15
DediData/SoftEther-VPN-Installer,https://github.com/DediData/SoftEther-VPN-Installer,"SoftEther VPN Server Installer for CentOS, Ubuntu, RedHat, etc, Supports: SoftEther, OpenVPN, IPSEC / L2TP, SSTP, User Management, User Statistics, etc",15,2020/7/31 6:14
cloudposse/terraform-aws-vpc-peering,https://github.com/cloudposse/terraform-aws-vpc-peering,Terraform module to create a peering connection between two VPCs in the same AWS account.,85,2022/1/20 9:46
MrShailandra/TurtleVPN,https://github.com/MrShailandra/TurtleVPN,"Android VPN Client with push Notification, Admob, Fabric,",9,2019/7/3 16:14
AtlirCO/OpenVPNClient,https://github.com/AtlirCO/OpenVPNClient,VPN Client for Atlir.org,5,2015/3/11 3:01
shanesreal/vpn-application,https://github.com/shanesreal/vpn-application,vpn-application allows for remote server connections via UDP and TCP protocols.,13,2021/6/27 23:05
angristan/openvpn-install,https://github.com/angristan/openvpn-install,"Set up your own OpenVPN server on Debian, Ubuntu, Fedora, CentOS or Arch Linux.",7.5k,2022/2/18 14:09
joelbduncan/ProtonVPN-Gtk,https://github.com/joelbduncan/ProtonVPN-Gtk,GTK3 ProtonVPN Client using offical ProtonVPN-CLi,22,2020/5/9 1:05
MelonSmasher/OSX-AutoVPN,https://github.com/MelonSmasher/OSX-AutoVPN,Launch Agent that automatically connect to a VPN connection in the background.,16,2016/1/28 23:57
dodois/dosvpn,https://github.com/dodois/dosvpn,🚀 极速、简单、开源的 VPN 访问外网学习先进科学技术的必备工具,431,2021/10/10 15:43
eduvpn/vpn-server-node,https://github.com/eduvpn/vpn-server-node,OpenVPN node controller,11,2022/2/4 2:34
Bonveio/BonvScripts,https://github.com/Bonveio/BonvScripts,Collection of shell scripts written in bash for automation and easy-to-use linux experience for VPN Administrators,45,2020/12/31 8:50
greenboxal/dns-heaven,https://github.com/greenboxal/dns-heaven,Fixes stupid macOS DNS stack (/etc/resolv.conf),214,2020/6/18 14:26
jswh/qpn,https://github.com/jswh/qpn,pptp vpn with qingcloud autoconfig tool,70,2015/7/1 17:46
tasket/qubes-tunnel,https://github.com/tasket/qubes-tunnel,Integration of vpn tunnels for Qubes OS,17,2018/9/30 10:18
geraint0923/S-VPN,https://github.com/geraint0923/S-VPN,A simple stupid VPN implementation.,18,2014/7/25 0:28
ivpn/ios-app,https://github.com/ivpn/ios-app,Official IVPN iOS app,171,2022/2/18 18:27
pharmer/swanc,https://github.com/pharmer/swanc,🦆 StrongSwan based VPN Controller for Kubernetes,31,2018/10/14 7:10
theSuess/wpn,https://github.com/theSuess/wpn,Easy to use websocket VPN,30,2018/7/27 16:51
Lmintcoder/HMA-license-checker,https://github.com/Lmintcoder/HMA-license-checker,HMA! PRO VPN LICENSE KEY CHECKER,8,2020/11/28 18:46
EZJasonBoy/VPNOnAndroid,https://github.com/EZJasonBoy/VPNOnAndroid,The Android port of the original iOS App VPN On.,2,2015/10/16 22:36
